ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Amount Converted,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count,Send Count
8232,SVE,Lifetime,INITIAL_PURCHASE,Web,378,28842,1,1,0,1,105,55,122
4039,SVE,Limited,INITIAL_PURCHASE,Web,275.8055405,736,1,1,0,1,2,0,3
29123,SVE,Limited,INITIAL_PURCHASE,Web,264.56,731,0,0,0,0,0,0,2
16307,SVE,Lifetime,INITIAL_PURCHASE,Web,257.4692077,28861,0,1,1,1,5,3,6
664,SVE,Limited,INITIAL_PURCHASE,Web,255.8971794,731,0,0,1,1,0,0,2
2653,SVE,Lifetime,INITIAL_PURCHASE,Web,250.8100914,29235,0,1,0,1,NULL,NULL,NULL
8155,SVE,Lifetime,INITIAL_PURCHASE,Web,248.75,28815,0,0,0,0,NULL,NULL,NULL
16014,SVE,Lifetime,INITIAL_PURCHASE,Web,248.75,28815,1,1,0,1,0,0,1
5506,SVE,Lifetime,INITIAL_PURCHASE,Web,244.6057668,28949,0,0,0,0,NULL,NULL,NULL
37480,SVE,Lifetime,INITIAL_PURCHASE,Web,244.494572,28985,0,0,0,0,NULL,NULL,NULL
27965,SVE,Limited,INITIAL_PURCHASE,Web,241.9943019,730,0,0,0,0,2,0,2
38196,SVE,Limited,INITIAL_PURCHASE,Web,229.3955112,730,0,0,0,0,NULL,NULL,NULL
30695,SVE,Limited,INITIAL_PURCHASE,Web,226.2613216,731,0,0,0,0,NULL,NULL,NULL
22982,SVE,Limited,INITIAL_PURCHASE,Web,223.2100294,731,0,0,0,0,NULL,NULL,NULL
7789,SVE,Lifetime,INITIAL_PURCHASE,Web,221.7418435,28995,0,1,0,1,NULL,NULL,NULL
20537,SVE,Lifetime,INITIAL_PURCHASE,Web,219.7307139,28935,0,1,0,1,NULL,NULL,NULL
11683,SVE,Lifetime,INITIAL_PURCHASE,Web,217.4591778,28992,0,0,0,1,NULL,NULL,NULL
4481,SVE,Lifetime,INITIAL_PURCHASE,Web,216.659481,28799,0,1,0,1,16,0,17
17812,SVE,Limited,INITIAL_PURCHASE,Web,211.8556198,528,0,1,0,1,NULL,NULL,NULL
15540,SVE,Lifetime,INITIAL_PURCHASE,Web,205.77,28845,0,0,1,1,13,0,28
39352,SVE,Lifetime,INITIAL_PURCHASE,Web,205.77,28888,0,0,0,0,12,12,12
8531,SVE,Lifetime,INITIAL_PURCHASE,Web,200.91,28980,0,0,1,1,0,0,1
38859,SVE,Lifetime,INITIAL_PURCHASE,Web,200.81,28852,0,0,0,0,0,0,6
3816,SVE,Lifetime,INITIAL_PURCHASE,Web,200.34,28845,0,1,1,1,1,1,9
34072,SVE,Lifetime,INITIAL_PURCHASE,Web,200.34,28882,0,0,0,0,0,0,2
17768,SVE,Lifetime,INITIAL_PURCHASE,Web,199,28862,1,1,0,1,NULL,NULL,NULL
36351,SVE,Lifetime,INITIAL_PURCHASE,Web,199,28822,0,0,0,0,0,0,8
35519,SVE,Lifetime,INITIAL_PURCHASE,Web,196.14,28829,0,0,0,0,41,3,41
12497,SVE,Limited,INITIAL_PURCHASE,Web,193.8710718,366,0,0,0,0,NULL,NULL,NULL
38348,SVE,Lifetime,INITIAL_PURCHASE,Web,191.230601,28894,0,0,0,0,0,0,2
9959,SVE,Limited,INITIAL_PURCHASE,Web,190.1155744,369,1,1,0,1,16,12,16
3948,SVE,Lifetime,INITIAL_PURCHASE,Web,189,28857,0,1,1,1,0,0,3
22456,SVE,Lifetime,INITIAL_PURCHASE,Web,189,28889,0,0,0,0,0,0,1
26775,SVE,Lifetime,INITIAL_PURCHASE,Web,189,28879,0,0,0,0,0,0,1
31139,SVE,Lifetime,INITIAL_PURCHASE,Web,189,28856,0,0,0,0,13,0,13
5248,SVE,Lifetime,INITIAL_PURCHASE,Web,179,28885,0,0,1,1,12,9,14
6551,SVE,Lifetime,INITIAL_PURCHASE,Web,179,28901,1,1,1,1,1,0,2
7079,SVE,Limited,RENEWAL,Web,179,731,0,1,1,1,10,0,47
7079,SVE,Limited,RENEWAL,Web,179,731,0,0,1,1,10,0,47
21604,SVE,Limited,RENEWAL,Web,179,731,0,1,1,1,0,0,3
25158,SVE,Limited,INITIAL_PURCHASE,Web,179,366,0,0,0,0,NULL,NULL,NULL
29278,SVE,Lifetime,INITIAL_PURCHASE,Web,179,28884,0,1,1,1,1,0,4
31878,SVE,Limited,RENEWAL,Web,179,731,0,0,0,0,0,0,3
33578,SVE,Limited,INITIAL_PURCHASE,Web,179,366,0,1,0,1,NULL,NULL,NULL
34613,SVE,Limited,RENEWAL,Web,179,731,0,0,0,0,0,0,3
35479,SVE,Limited,RENEWAL,Web,179,731,0,0,0,0,0,0,4
37593,SVE,Lifetime,INITIAL_PURCHASE,Web,179,28885,0,0,0,0,0,0,1
38155,SVE,Limited,RENEWAL,Web,179,731,0,0,1,1,8,0,11
38942,SVE,Limited,RENEWAL,Web,179,737,0,1,1,1,0,0,4
7537,SVE,Lifetime,INITIAL_PURCHASE,Web,168.9376881,29271,0,0,0,1,NULL,NULL,NULL
3935,SVE,Limited,INITIAL_PURCHASE,Web,167.76,731,0,0,1,1,NULL,NULL,NULL
2679,SVE,Lifetime,INITIAL_PURCHASE,Web,165.8192081,28792,0,0,0,1,16,1,48
27522,SVE,Lifetime,INITIAL_PURCHASE,Web,164.0064238,28889,0,0,0,0,NULL,NULL,NULL
39542,SVE,Lifetime,INITIAL_PURCHASE,Web,164.0064238,28889,0,0,0,0,NULL,NULL,NULL
39706,SVE,Limited,INITIAL_PURCHASE,Web,158.14,731,0,0,0,0,0,0,3
34753,SVE,Limited,INITIAL_PURCHASE,Web,156.52,731,0,0,0,0,6,5,14
39197,SVE,Limited,INITIAL_PURCHASE,Web,154.18,731,0,0,0,0,0,0,3
2826,SVE,Limited,INITIAL_PURCHASE,Web,153.9859257,734,0,1,1,1,0,0,2
11488,SVE,Limited,INITIAL_PURCHASE,Web,153.25,731,0,1,1,1,0,0,2
30987,SVE,Limited,INITIAL_PURCHASE,Web,152.75,731,0,0,0,0,2,2,4
38857,SVE,Limited,INITIAL_PURCHASE,Web,152.75,731,0,0,0,0,0,0,2
33184,SVE,Limited,INITIAL_PURCHASE,Web,150.08874,731,0,0,0,0,NULL,NULL,NULL
9638,SVE,Limited,INITIAL_PURCHASE,Web,145.3066938,184,0,1,1,1,9,0,34
2221,SVE,Limited,INITIAL_PURCHASE,Web,143.76,731,0,1,1,1,0,0,3
22690,SVE,Limited,INITIAL_PURCHASE,Web,143.76,731,0,1,1,1,0,0,2
33264,SVE,Limited,INITIAL_PURCHASE,Web,143.76,731,0,0,0,0,NULL,NULL,NULL
38542,SVE,Limited,INITIAL_PURCHASE,Web,143.76,1096,0,0,0,1,NULL,NULL,NULL
38714,SVE,Limited,INITIAL_PURCHASE,Web,143.76,731,0,0,0,0,0,0,2
33749,SVE,Limited,INITIAL_PURCHASE,Web,138.0737547,731,0,0,0,0,NULL,NULL,NULL
31789,SVE,Limited,INITIAL_PURCHASE,Web,134.9020352,730,0,0,0,0,0,0,1
25111,SVE,Limited,INITIAL_PURCHASE,Web,132.6282008,366,0,0,0,0,NULL,NULL,NULL
16175,SVE,Limited,INITIAL_PURCHASE,Web,132.34,731,0,0,0,0,0,0,4
3218,SVE,Limited,INITIAL_PURCHASE,Web,132.2379622,731,0,1,1,1,NULL,NULL,NULL
26175,SVE,Lifetime,INITIAL_PURCHASE,Web,132.0108582,28839,0,0,0,0,NULL,NULL,NULL
39392,SVE,Limited,INITIAL_PURCHASE,Web,131.6898441,731,0,1,0,1,NULL,NULL,NULL
8859,SVE,Limited,INITIAL_PURCHASE,Web,131.1411364,731,0,1,0,1,NULL,NULL,NULL
12712,SVE,Limited,INITIAL_PURCHASE,Web,130.053246,731,0,1,0,1,0,0,1
1995,SVE,Limited,INITIAL_PURCHASE,Web,128.4558183,369,1,1,0,1,0,0,1
21726,SVE,Limited,INITIAL_PURCHASE,Web,127.66,731,0,0,1,1,0,0,2
16666,SVE,Lifetime,INITIAL_PURCHASE,Web,127.0403449,28893,0,1,1,1,4,0,5
15550,SVE,Limited,INITIAL_PURCHASE,Web,125,731,0,1,1,1,2,1,5
13050,SVE,Limited,INITIAL_PURCHASE,Web,124.5,879,1,0,0,1,NULL,NULL,NULL
10584,SVE,Limited,INITIAL_PURCHASE,Web,122.6206895,366,0,0,0,0,NULL,NULL,NULL
3883,SVE,Limited,INITIAL_PURCHASE,Web,120,734,1,1,1,1,0,0,2
13730,SVE,Limited,INITIAL_PURCHASE,Web,120,731,0,1,1,1,15,5,92
25414,SVE,Limited,INITIAL_PURCHASE,Web,119.76,731,0,0,0,0,0,0,2
12537,SVE,Limited,RENEWAL,Web,119,550,0,1,1,1,1,0,3
19996,SVE,Limited,RENEWAL,Web,119,550,0,1,0,1,31,28,31
26587,SVE,Limited,RENEWAL,Web,119,547,0,0,0,0,12,0,12
37713,SVE,Limited,RENEWAL,Web,119,366,0,0,0,0,0,0,9
1297,SVE,Limited,INITIAL_PURCHASE,Web,115.1446229,366,0,0,0,0,NULL,NULL,NULL
35958,SVE,Limited,INITIAL_PURCHASE,Web,115.1213884,366,0,0,0,0,NULL,NULL,NULL
31378,SVE,Limited,INITIAL_PURCHASE,Web,114.36,366,0,0,0,0,0,0,3
1581,SVE,Limited,INITIAL_PURCHASE,Web,110.3692767,366,0,0,0,1,NULL,NULL,NULL
9845,SVE,Lifetime,INITIAL_PURCHASE,Web,110.213324,28840,0,0,0,0,14,14,17
19974,SVE,Lifetime,INITIAL_PURCHASE,Web,109.3132697,28935,0,0,0,0,NULL,NULL,NULL
35021,SVE,Limited,INITIAL_PURCHASE,Web,109.1680184,365,0,1,0,1,218,88,238
9199,SVE,Lifetime,INITIAL_PURCHASE,Web,109.0873029,28888,0,1,0,1,1,1,1
18945,SVE,Limited,INITIAL_PURCHASE,Web,108.9815073,91,0,0,0,0,NULL,NULL,NULL
17284,SVE,Limited,INITIAL_PURCHASE,Web,107.88,366,0,0,0,0,2,0,3
25866,SVE,Limited,INITIAL_PURCHASE,Web,107.88,366,0,0,0,0,NULL,NULL,NULL
9710,SVE,Limited,INITIAL_PURCHASE,Web,105.4299753,366,0,1,0,1,3,0,3
7243,SVE,Lifetime,INITIAL_PURCHASE,Web,104.07,28885,0,1,1,1,12,12,13
18,SVE,Limited,INITIAL_PURCHASE,Web,104.0520077,564,0,1,1,1,1,0,2
5615,SVE,Limited,INITIAL_PURCHASE,Web,103.2813397,366,0,0,0,1,NULL,NULL,NULL
37303,SVE,Limited,INITIAL_PURCHASE,Web,102.59,366,0,0,0,0,1,0,2
23257,SVE,Limited,INITIAL_PURCHASE,Web,101.8468006,365,0,1,1,1,6,1,15
28829,SVE,Limited,INITIAL_PURCHASE,Web,99.00336611,365,0,0,0,0,NULL,NULL,NULL
24386,SVE,Limited,INITIAL_PURCHASE,Web,99,366,0,0,0,0,4,0,4
1916,SVE,Lifetime,INITIAL_PURCHASE,Web,98.91939683,28839,1,0,0,1,39,22,39
1916,SVE,Lifetime,INITIAL_PURCHASE,Web,98.91939683,28839,1,1,0,1,39,22,39
10658,SVE,Limited,INITIAL_PURCHASE,Web,96.4068412,366,1,0,0,1,4,0,4
19847,SVE,Limited,INITIAL_PURCHASE,Web,95.88,369,1,1,1,1,3,0,12
27945,SVE,Limited,INITIAL_PURCHASE,Web,95.88,366,0,0,0,0,0,0,1
37367,SVE,Limited,INITIAL_PURCHASE,Web,95.88,366,0,0,0,0,NULL,NULL,NULL
6240,SVE,Limited,INITIAL_PURCHASE,Web,95.60183459,366,0,1,1,1,1,0,2
13990,SVE,Limited,INITIAL_PURCHASE,Web,94.73,366,0,0,0,0,0,0,2
39463,SVE,Limited,INITIAL_PURCHASE,Web,89.5,366,0,0,0,0,NULL,NULL,NULL
702,SVE,Limited,INITIAL_PURCHASE,Web,87.89986092,366,0,0,0,1,NULL,NULL,NULL
21828,SVE,Limited,INITIAL_PURCHASE,Web,87.75066889,366,0,0,1,1,4,0,37
29045,SVE,Limited,INITIAL_PURCHASE,Web,87.28887347,366,0,0,0,0,NULL,NULL,NULL
14665,SVE,Limited,INITIAL_PURCHASE,Web,85.83403692,366,0,1,0,1,NULL,NULL,NULL
1849,SVE,Limited,RENEWAL,Web,79,277,1,1,1,1,0,0,27
6885,SVE,Limited,RENEWAL,Web,79,183,0,1,1,1,12,3,41
13680,SVE,Limited,RENEWAL,Web,79,547,0,1,1,1,0,0,4
20252,SVE,Limited,RENEWAL,Web,79,496,0,1,1,1,0,0,5
32270,SVE,Limited,RENEWAL,Web,79,366,0,1,1,1,2,0,4
32530,SVE,Limited,INITIAL_PURCHASE,Web,79,91,0,0,0,0,13,3,30
37631,SVE,Limited,RENEWAL,Web,79,246,0,0,0,0,NULL,NULL,NULL
38928,SVE,Limited,RENEWAL,Web,79,184,0,0,0,0,1,0,19
12573,SVE,Limited,INITIAL_PURCHASE,Web,77.2623486,92,0,1,0,1,NULL,NULL,NULL
18887,SVE,Limited,INITIAL_PURCHASE,Web,76.56653465,386,1,1,0,1,4,2,25
5898,SVE,Limited,INITIAL_PURCHASE,Web,76.55090138,95,1,1,1,1,33,15,37
18830,SVE,Limited,INITIAL_PURCHASE,App,70.86611176,365,0,0,1,1,5,5,10
11628,SVE,Limited,INITIAL_PURCHASE,Web,70.06,184,0,0,0,0,0,0,26
10837,SVE,Limited,INITIAL_PURCHASE,Web,69.58328214,185,1,1,0,1,NULL,NULL,NULL
3047,SVE,Limited,INITIAL_PURCHASE,Web,68.9516254,183,0,1,0,1,NULL,NULL,NULL
6258,SVE,Limited,INITIAL_PURCHASE,Web,65.94,366,0,0,1,1,0,0,2
24363,SVE,Limited,INITIAL_PURCHASE,Web,65.94,183,0,0,0,0,1,0,2
38963,SVE,Limited,INITIAL_PURCHASE,Web,58.61207914,184,0,0,0,0,0,0,5
19674,SVE,Limited,INITIAL_PURCHASE,Web,54.48336979,92,0,0,0,0,4,0,4
35115,SVE,Limited,INITIAL_PURCHASE,Web,51.43432218,92,0,0,0,0,NULL,NULL,NULL
4676,SVE,Limited,INITIAL_PURCHASE,Web,50.41710458,183,0,1,0,1,0,0,3
7022,SVE,Limited,INITIAL_PURCHASE,Web,49.11808208,214,1,1,0,1,NULL,NULL,NULL
9622,SVE,Lifetime,INITIAL_PURCHASE,Web,49,28984,0,1,1,1,1,1,1
12172,SVE,Limited,INITIAL_PURCHASE,Web,43.49640045,113,1,0,0,1,0,0,2
38322,SVE,Limited,INITIAL_PURCHASE,Web,43.1995587,183,0,0,0,0,NULL,NULL,NULL
31278,SVE,Limited,INITIAL_PURCHASE,Web,42.77567601,92,0,0,0,0,NULL,NULL,NULL
10164,SVE,Limited,INITIAL_PURCHASE,Web,41.34,108,1,1,1,1,2,0,28
3606,SVE,Limited,INITIAL_PURCHASE,Web,39.5,200,1,1,1,1,9,6,10
35370,SVE,Limited,INITIAL_PURCHASE,Web,39.36920797,183,0,0,0,0,NULL,NULL,NULL
2417,SVE,Limited,INITIAL_PURCHASE,Web,39,94,1,1,1,1,6,4,32
5992,SVE,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,0,0,17
24725,SVE,Limited,INITIAL_PURCHASE,Web,38.85,90,0,0,0,0,3,0,14
32902,SVE,Limited,INITIAL_PURCHASE,Web,38.85,92,0,0,0,0,NULL,NULL,NULL
39929,SVE,Limited,INITIAL_PURCHASE,Web,38.85,90,0,0,0,0,3,0,13
19693,SVE,Limited,INITIAL_PURCHASE,Web,37.93383366,91,0,0,0,1,NULL,NULL,NULL
8774,SVE,Limited,INITIAL_PURCHASE,Web,37.79801753,94,1,1,0,1,NULL,NULL,NULL
32101,SVE,Limited,INITIAL_PURCHASE,Web,36.33,184,0,0,0,0,1,0,16
1969,SVE,Limited,INITIAL_PURCHASE,Web,35.97,96,1,1,0,1,0,0,6
2180,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,0,1,47,45,187
7345,SVE,Limited,RENEWAL,Web,35.97,182,1,1,1,1,14,4,15
7486,SVE,Limited,RENEWAL,Web,35.97,366,0,0,0,0,2,0,4
10343,SVE,Limited,RENEWAL,Web,35.97,369,1,1,0,1,0,0,2
10373,SVE,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,1,1,29,19,29
14031,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,1,1,1,1,3
17160,SVE,Limited,RENEWAL,Web,35.97,188,1,1,1,1,6,0,7
19817,SVE,Limited,RENEWAL,Web,35.97,182,1,1,1,1,37,0,43
20940,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,1,0,1
28127,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,0,0,18
29367,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,0,1,0,0,1
30077,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,3,0,9
31920,SVE,Limited,INITIAL_PURCHASE,Web,35.97,91,0,0,0,0,NULL,NULL,NULL
33164,SVE,Limited,RENEWAL,Web,35.97,458,0,0,0,0,0,0,5
33321,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,NULL,NULL,NULL
35262,SVE,Limited,RENEWAL,Web,35.97,457,0,0,0,0,6,0,6
36997,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,15,0,18
37476,SVE,Limited,RENEWAL,Web,35.97,183,0,0,0,0,0,0,2
37866,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,1,0,0,0,NULL,NULL,NULL
39038,SVE,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,0,0,7
19436,SVE,Limited,INITIAL_PURCHASE,Web,34.83545297,181,0,0,0,1,NULL,NULL,NULL
37082,SVE,Limited,INITIAL_PURCHASE,Web,34.4407468,184,0,0,0,0,NULL,NULL,NULL
38478,SVE,Limited,RENEWAL,Web,33.46731415,153,0,0,0,0,NULL,NULL,NULL
18650,SVE,Limited,INITIAL_PURCHASE,Web,32.0723375,91,0,0,0,0,1,0,2
35013,SVE,Limited,INITIAL_PURCHASE,Web,30.76003656,92,0,0,0,0,NULL,NULL,NULL
26872,SVE,Limited,INITIAL_PURCHASE,Web,30.67684387,92,0,0,0,1,NULL,NULL,NULL
1831,SVE,Limited,RENEWAL,Web,28.99478343,306,0,1,0,1,NULL,NULL,NULL
29934,SVE,Limited,RENEWAL,Web,28.28744805,395,0,0,0,0,0,0,8
28701,SVE,Limited,RENEWAL,Web,27.36848587,371,0,0,0,0,12,12,12
13498,SVE,Limited,INITIAL_PURCHASE,Web,27.06344998,92,0,0,0,1,NULL,NULL,NULL
10280,SVE,Limited,RENEWAL,Web,26.76665499,122,0,0,0,1,NULL,NULL,NULL
20954,SVE,Limited,INITIAL_PURCHASE,Web,23.75321243,365,0,0,0,0,NULL,NULL,NULL
24379,SVE,Limited,INITIAL_PURCHASE,Web,23.682377,365,0,0,0,0,NULL,NULL,NULL
16406,SVE,Limited,INITIAL_PURCHASE,Web,23.64178672,184,0,0,0,0,NULL,NULL,NULL
20485,SVE,Limited,INITIAL_PURCHASE,Web,23.48633021,365,0,1,0,1,NULL,NULL,NULL
32508,SVE,Limited,RENEWAL,Web,22.59721037,396,0,0,0,0,NULL,NULL,NULL
19039,SVE,Limited,INITIAL_PURCHASE,Web,21.8436972,95,1,1,0,1,NULL,NULL,NULL
28591,SVE,Limited,INITIAL_PURCHASE,Web,20.17928074,32,0,1,0,1,1,1,2
26982,SVE,Limited,RENEWAL,Web,19.0902979,455,0,0,0,0,0,0,5
33405,SVE,Limited,INITIAL_PURCHASE,Web,18.04408397,365,0,0,0,0,NULL,NULL,NULL
33238,SVE,Limited,INITIAL_PURCHASE,Web,17.95369454,365,0,0,0,0,NULL,NULL,NULL
30544,SVE,Limited,INITIAL_PURCHASE,Web,17.15339369,90,0,0,0,0,NULL,NULL,NULL
16248,SVE,Limited,INITIAL_PURCHASE,Web,15.8385833,184,0,1,1,1,2,0,51
12936,SVE,Limited,INITIAL_PURCHASE,Web,15.53524657,731,0,0,0,1,NULL,NULL,NULL
29276,SVE,Limited,INITIAL_PURCHASE,Web,14.12096964,365,0,0,1,1,30,5,58
37085,SVE,Limited,INITIAL_PURCHASE,Web,14.08727475,365,0,0,0,1,NULL,NULL,NULL
33613,SVE,Limited,INITIAL_PURCHASE,Web,11.34610743,731,0,0,0,0,NULL,NULL,NULL
15081,SVE,Limited,INITIAL_PURCHASE,Web,10.60351796,731,0,1,1,1,0,0,18
22076,SVE,Limited,INITIAL_PURCHASE,Web,10.54532965,731,0,1,1,1,NULL,NULL,NULL
15053,SVE,Limited,INITIAL_PURCHASE,Web,10.52460523,765,0,1,0,1,NULL,NULL,NULL
19993,SVE,Limited,INITIAL_PURCHASE,Web,9.866567507,731,0,1,1,1,14,0,43
343,SVE,Limited,RENEWAL,Web,8.719296182,550,0,1,1,1,41,23,41
14830,SVE,Limited,RENEWAL,Web,8.652999166,547,0,1,1,1,7,0,7
250,SVE,Limited,INITIAL_PURCHASE,Web,0,365,0,0,0,1,NULL,NULL,NULL
390,SVE,Limited,RENEWAL,App,0,369,1,0,1,1,0,0,2
452,SVE,Limited,INITIAL_PURCHASE,App,0,282,0,0,0,1,NULL,NULL,NULL
471,SVE,Lifetime,INITIAL_PURCHASE,App,0,28834,0,0,1,1,NULL,NULL,NULL
629,SVE,Limited,RENEWAL,App,0,366,0,0,0,1,NULL,NULL,NULL
858,SVE,Limited,RENEWAL,App,0,369,1,0,0,1,NULL,NULL,NULL
943,SVE,Limited,INITIAL_PURCHASE,App,0,543,1,0,1,1,0,0,1
1007,SVE,Limited,RENEWAL,App,0,369,1,0,1,1,0,0,2
1571,SVE,Lifetime,INITIAL_PURCHASE,App,0,28969,0,0,1,1,1,1,1
1579,SVE,Lifetime,INITIAL_PURCHASE,App,0,29176,0,1,0,1,3,0,3
1597,SVE,Limited,INITIAL_PURCHASE,Web,0,458,0,0,0,1,NULL,NULL,NULL
1964,SVE,Limited,INITIAL_PURCHASE,App,0,92,0,0,0,1,NULL,NULL,NULL
2132,SVE,Limited,RENEWAL,App,0,384,0,0,0,1,NULL,NULL,NULL
2242,SVE,Limited,INITIAL_PURCHASE,Web,0,731,0,1,1,1,0,0,3
2550,SVE,Limited,INITIAL_PURCHASE,App,0,183,0,1,0,1,NULL,NULL,NULL
2752,SVE,Limited,RENEWAL,App,0,369,1,0,0,1,NULL,NULL,NULL
2808,SVE,Lifetime,INITIAL_PURCHASE,App,0,28953,0,0,0,1,NULL,NULL,NULL
2921,SVE,Lifetime,INITIAL_PURCHASE,App,0,28805,1,1,0,1,10,10,13
2965,SVE,Limited,INITIAL_PURCHASE,App,0,92,0,0,0,1,NULL,NULL,NULL
3096,SVE,Lifetime,INITIAL_PURCHASE,App,0,28816,0,0,0,1,NULL,NULL,NULL
3319,SVE,Limited,INITIAL_PURCHASE,Web,0,365,0,1,0,1,9,0,65
3842,SVE,Limited,INITIAL_PURCHASE,Web,0,1096,0,0,1,1,0,0,1
4282,SVE,Limited,INITIAL_PURCHASE,App,0,93,1,1,1,1,0,0,7
4294,SVE,Limited,INITIAL_PURCHASE,Web,0,366,0,1,0,1,NULL,NULL,NULL
4685,SVE,Limited,INITIAL_PURCHASE,App,0,365,0,0,1,1,1,0,61
4866,SVE,Limited,RENEWAL,App,0,205,1,0,0,1,NULL,NULL,NULL
5098,SVE,Limited,RENEWAL,App,0,734,1,0,0,1,NULL,NULL,NULL
5151,SVE,Limited,RENEWAL,App,0,183,0,0,1,1,0,0,2
5315,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,0,1,1,0,0,3
5683,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,0,1,1,1,1,1
6259,SVE,Lifetime,INITIAL_PURCHASE,App,0,29062,0,0,1,1,NULL,NULL,NULL
6332,SVE,Limited,INITIAL_PURCHASE,App,0,182,0,0,0,1,NULL,NULL,NULL
6450,SVE,Limited,RENEWAL,App,0,366,0,0,0,1,NULL,NULL,NULL
6761,SVE,Lifetime,INITIAL_PURCHASE,App,0,28820,0,0,1,1,1,0,10
6797,SVE,Limited,RENEWAL,App,0,369,1,0,1,1,0,0,2
6865,SVE,Limited,RENEWAL,App,0,368,1,0,0,1,NULL,NULL,NULL
7260,SVE,Limited,INITIAL_PURCHASE,App,0,91,0,0,1,1,1,0,16
7576,SVE,Limited,INITIAL_PURCHASE,Web,0,731,0,0,1,1,0,0,3
7623,SVE,Lifetime,INITIAL_PURCHASE,App,0,29119,0,0,0,1,2,2,2
7906,SVE,Limited,INITIAL_PURCHASE,App,0,91,0,0,1,1,0,0,7
8077,SVE,Limited,INITIAL_PURCHASE,App,0,92,0,0,1,1,0,0,5
8312,SVE,Limited,RENEWAL,App,0,368,1,0,1,1,14,0,86
8334,SVE,Limited,INITIAL_PURCHASE,Web,0,365,0,1,1,1,21,3,184
8394,SVE,Limited,INITIAL_PURCHASE,Web,0,181,0,1,1,1,0,0,1
8918,SVE,Lifetime,INITIAL_PURCHASE,App,0,28816,0,1,0,1,NULL,NULL,NULL
9102,SVE,Limited,INITIAL_PURCHASE,App,0,365,0,1,1,1,0,0,15
9162,SVE,Limited,INITIAL_PURCHASE,App,0,91,0,0,0,1,NULL,NULL,NULL
9272,SVE,Limited,INITIAL_PURCHASE,Web,0,182,0,1,1,1,25,3,193
9686,SVE,Limited,INITIAL_PURCHASE,Web,0,91,0,0,0,0,NULL,NULL,NULL
9770,SVE,Lifetime,INITIAL_PURCHASE,App,0,28831,0,1,1,1,0,0,2
9789,SVE,Limited,RENEWAL,App,0,275,0,0,1,1,NULL,NULL,NULL
9831,SVE,Lifetime,INITIAL_PURCHASE,App,0,29036,1,0,1,1,0,0,1
10236,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,1,0,1,NULL,NULL,NULL
10408,SVE,Limited,INITIAL_PURCHASE,App,0,183,0,0,1,1,0,0,13
10429,SVE,Lifetime,INITIAL_PURCHASE,App,0,29267,0,0,0,0,NULL,NULL,NULL
10698,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,0,1,1,0,0,2
10747,SVE,Limited,RENEWAL,App,0,368,1,0,0,1,NULL,NULL,NULL
10872,SVE,Limited,INITIAL_PURCHASE,Web,0,731,0,0,1,1,4,4,5
11014,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,1,1,1,0,0,4
11104,SVE,Lifetime,INITIAL_PURCHASE,App,0,29039,0,1,1,1,0,0,3
11146,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,0,1,1,0,0,6
11359,SVE,Lifetime,INITIAL_PURCHASE,App,0,29238,0,0,0,0,NULL,NULL,NULL
11428,SVE,Limited,RENEWAL,App,0,734,1,0,1,1,0,0,3
11621,SVE,Limited,INITIAL_PURCHASE,App,0,91,0,1,1,1,0,0,4
12389,SVE,Limited,INITIAL_PURCHASE,App,0,365,0,0,0,1,NULL,NULL,NULL
12414,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,0,1,1,NULL,NULL,NULL
12639,SVE,Limited,INITIAL_PURCHASE,App,0,366,0,0,1,1,0,0,10
12752,SVE,Limited,INITIAL_PURCHASE,App,0,184,0,0,1,1,NULL,NULL,NULL
12791,SVE,Limited,RENEWAL,App,0,274,0,0,0,0,NULL,NULL,NULL
12813,SVE,Lifetime,INITIAL_PURCHASE,App,0,29224,0,0,1,1,0,0,1
12861,SVE,Limited,RENEWAL,App,0,183,0,0,0,1,NULL,NULL,NULL
13478,SVE,Lifetime,INITIAL_PURCHASE,App,0,29035,0,0,1,1,0,0,1
13487,SVE,Limited,RENEWAL,App,0,183,0,0,0,1,NULL,NULL,NULL
