ID,Language,Subscription Type,Subscription Event Type,Purchase Store, Amount Converted ,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count
35756,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,0,0,NULL,NULL
35757,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,2,0
35758,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28768,0,0,0,0,NULL,NULL
35759,ESP,Limited,INITIAL_PURCHASE,Web, $38.31 ,92,0,0,0,0,0,0
35760,SVE,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,1,1,1,1,1
35761,ENG,Limited,RENEWAL,App, $-   ,62,1,0,1,1,NULL,NULL
35762,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,1,1,1,0,0
35763,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28795,0,0,0,0,NULL,NULL
35764,KOR,Limited,INITIAL_PURCHASE,Web, $14.02 ,365,0,1,1,1,0,0
35766,NED,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,NULL,NULL
35767,FRA,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
35768,ESP,Limited,INITIAL_PURCHASE,Web, $65.94 ,184,0,0,0,0,3,0
35769,ARA,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,6,1
35770,TGL,Limited,INITIAL_PURCHASE,Web, $133.89 ,731,0,0,0,0,NULL,NULL
35771,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28789,0,0,0,0,NULL,NULL
35772,DEU,Limited,INITIAL_PURCHASE,Web, $23.95 ,365,0,0,0,0,3,0
35773,HIN,Limited,RENEWAL,App, $-   ,183,0,0,0,0,0,0
35774,ESC,Limited,INITIAL_PURCHASE,Web, $67.99 ,183,0,0,0,0,NULL,NULL
35775,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,30,0,1,0,1,NULL,NULL
35776,ESP,Limited,RENEWAL,Web, $35.97 ,183,0,0,0,0,1,0
35778,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
35779,ITA,Limited,RENEWAL,Web, $51.85 ,183,0,0,0,0,NULL,NULL
35780,FRA,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,7,7
35781,ESP,Limited,INITIAL_PURCHASE,Web, $39.71 ,90,0,0,0,0,6,0
35782,KOR,Limited,INITIAL_PURCHASE,Web, $27.36 ,91,0,0,0,0,1,0
35783,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,NULL,NULL
35784,RUS,Limited,INITIAL_PURCHASE,Web, $29.79 ,92,0,1,0,1,NULL,NULL
35785,ESC,Limited,INITIAL_PURCHASE,App, $-   ,211,0,0,0,0,1,0
35786,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,65,0,0,0,0,0,0
35787,ALL,Lifetime,INITIAL_PURCHASE,Web, $217.41 ,28811,0,0,0,0,1,0
35788,ESC,Limited,INITIAL_PURCHASE,Web, $15.63 ,366,0,0,0,0,NULL,NULL
35789,JPN,Limited,INITIAL_PURCHASE,Web, $42.46 ,97,0,0,0,0,3,0
35790,ARA,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,0,0
35791,ESC,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
35792,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
35793,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
35794,GLE,Limited,INITIAL_PURCHASE,Web, $14.68 ,366,0,1,0,1,0,0
35795,NED,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
35796,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,6,0
35797,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,2,0
35799,ESP,Limited,RENEWAL,Web, $35.97 ,183,0,0,0,0,3,0
35800,ESC,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,0,0,NULL,NULL
35801,ESP,Limited,INITIAL_PURCHASE,Web, $38.58 ,90,0,0,0,0,8,2
35802,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,184,0,0,0,0,0,0
35803,EBR,Limited,INITIAL_PURCHASE,Web, $9.88 ,731,0,0,0,0,NULL,NULL
35804,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,0,0
35805,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,1,1
35806,ESC,Limited,INITIAL_PURCHASE,Web, $39.00 ,91,0,0,0,0,2,0
35807,ESP,Limited,RENEWAL,App, $-   ,366,0,0,0,0,NULL,NULL
35808,ESP,Limited,INITIAL_PURCHASE,Web, $38.85 ,92,0,0,0,0,3,2
35809,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,51,0
35810,HEB,Limited,INITIAL_PURCHASE,Web, $153.46 ,731,0,0,0,0,NULL,NULL
35811,FRA,Limited,INITIAL_PURCHASE,Web, $39.00 ,91,0,0,0,0,6,3
35812,ESP,Limited,RENEWAL,App, $-   ,366,0,0,0,1,NULL,NULL
35813,POR,Limited,INITIAL_PURCHASE,Web, $71.61 ,183,0,0,0,0,0,0
35814,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,1,1,1,0,0
35815,FRA,Limited,RENEWAL,Web, $35.97 ,457,0,0,0,0,0,0
35816,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28780,0,0,0,0,3,1
35817,ITA,Limited,INITIAL_PURCHASE,App, $-   ,181,0,0,0,1,NULL,NULL
35818,ESP,Limited,INITIAL_PURCHASE,App, $-   ,364,0,0,1,1,2,0
35819,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,0,0,0,NULL,NULL
35820,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,1,0
35821,CHI,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
35822,ITA,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28820,0,0,0,0,NULL,NULL
35823,DEU,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,41,36
35824,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
35825,CHI,Limited,RENEWAL,Web, $35.97 ,183,0,0,0,0,3,0
35826,DEU,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,0,0,0,NULL,NULL
35827,ITA,Limited,INITIAL_PURCHASE,Web, $176.19 ,217,1,0,0,0,NULL,NULL
35828,ALL,Lifetime,INITIAL_PURCHASE,Web, $215.67 ,28778,0,0,0,0,4,0
35829,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,1,0
35830,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,153,0,0,0,0,NULL,NULL
35831,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,0,0,0,0,0
35832,ENG,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
35833,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,34,0,1,1,1,142,2
35834,ENG,Limited,INITIAL_PURCHASE,Web, $15.84 ,47,0,0,0,0,NULL,NULL
35835,HEB,Limited,RENEWAL,Web, $19.99 ,92,0,0,0,0,62,0
35836,KOR,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,1,0
35837,CHI,Limited,RENEWAL,Web, $79.00 ,182,0,0,0,0,0,0
35838,FAR,Limited,INITIAL_PURCHASE,Web, $20.71 ,59,0,0,0,0,NULL,NULL
35839,FRA,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,0,NULL,NULL
35840,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28794,0,0,0,0,1,0
35841,CHI,Limited,INITIAL_PURCHASE,Web, $24.17 ,30,0,1,1,1,29,5
35842,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,0,0
35843,ALL,Limited,RENEWAL,Web, $179.00 ,731,0,0,0,0,0,0
35844,CHI,Limited,RENEWAL,App, $-   ,369,0,0,0,0,NULL,NULL
35845,ENG,Limited,INITIAL_PURCHASE,Web, $59.23 ,183,0,0,0,0,NULL,NULL
35846,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,1,1,1,1,0
35847,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,0,0,0,0,0
35848,ALL,Lifetime,INITIAL_PURCHASE,Web, $210.94 ,28801,0,0,0,0,0,0
35849,EBR,Limited,INITIAL_PURCHASE,Web, $9.87 ,731,0,0,0,0,NULL,NULL
35850,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,0,0
35851,ARA,Limited,INITIAL_PURCHASE,Web, $103.76 ,183,0,0,0,0,NULL,NULL
35852,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,18,0
35853,ENG,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,9,4
35854,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,0,0
35855,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28790,0,0,0,0,NULL,NULL
35856,JPN,Limited,INITIAL_PURCHASE,Web, $44.40 ,124,0,1,0,1,NULL,NULL
35857,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28773,0,0,0,0,5,3
35858,CHI,Limited,INITIAL_PURCHASE,Web, $49.22 ,182,0,0,0,0,1,0
35859,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,0,0
35860,TGL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28842,0,0,0,0,50,23
35861,EBR,Limited,INITIAL_PURCHASE,Web, $53.99 ,92,0,0,0,0,NULL,NULL
35862,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,NULL,NULL
35863,ESC,Lifetime,INITIAL_PURCHASE,Web, $191.23 ,28894,0,0,0,0,4,0
35864,ESP,Limited,RENEWAL,App, $-   ,309,0,0,0,0,1,0
35865,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,0,0,NULL,NULL
35866,GRK,Limited,INITIAL_PURCHASE,Web, $98.11 ,183,0,0,0,0,15,0
35867,DEU,Limited,INITIAL_PURCHASE,Web, $10.68 ,731,0,0,0,0,NULL,NULL
35868,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
35869,FRA,Limited,RENEWAL,Web, $35.97 ,366,0,0,0,0,6,2
35870,ITA,Limited,INITIAL_PURCHASE,Web, $39.16 ,92,0,0,0,0,9,2
35871,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,95,7
35872,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28771,0,0,0,0,NULL,NULL
35873,LAT,Limited,INITIAL_PURCHASE,Web, $-   ,364,0,0,0,0,0,0
35874,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
35875,FRA,Limited,RENEWAL,App, $-   ,184,0,0,0,0,NULL,NULL
35876,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28785,0,0,0,0,0,0
35877,FRA,Limited,INITIAL_PURCHASE,Web, $30.68 ,92,0,0,0,0,NULL,NULL
35878,HEB,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
35879,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
35880,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,3,0
35881,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,0,0
35882,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
35883,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28773,0,0,0,0,19,13
35884,FRA,Limited,INITIAL_PURCHASE,Web, $38.85 ,90,0,0,0,0,0,0
35885,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,182,0,1,1,1,0,0
35886,CHI,Limited,RENEWAL,App, $-   ,457,0,0,1,1,0,0
33170,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,1,1,0,0
35887,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,1,0
35888,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,NULL,NULL
35889,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28791,0,0,0,0,1,0
35890,GRK,Limited,INITIAL_PURCHASE,Web, $71.15 ,182,0,0,0,0,6,0
35891,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28788,0,0,0,0,3,0
35892,EBR,Limited,INITIAL_PURCHASE,Web, $43.37 ,94,0,0,0,0,3,0
35893,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,64,0,1,1,1,NULL,NULL
35894,ESP,Limited,INITIAL_PURCHASE,Web, $43.56 ,91,0,0,0,0,1,0
35895,SVE,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,1,1,0,0
35896,ALL,Limited,RENEWAL,Web, $179.00 ,731,0,0,0,0,0,0
35897,DEU,Limited,RENEWAL,Web, $79.00 ,365,0,0,0,0,NULL,NULL
35898,KOR,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
35899,FRA,Limited,INITIAL_PURCHASE,Web, $9.90 ,731,0,0,0,0,NULL,NULL
35900,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28803,0,0,0,0,0,0
35901,ALL,Lifetime,INITIAL_PURCHASE,Web, $212.13 ,28769,0,0,0,0,3,0
35902,ESC,Limited,INITIAL_PURCHASE,Web, $23.41 ,183,0,0,0,0,NULL,NULL
35903,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28816,0,0,0,0,2,0
35904,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
35905,ITA,Limited,RENEWAL,Web, $35.97 ,183,0,0,0,0,0,0
35906,HIN,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,26,10
35907,HEB,Lifetime,INITIAL_PURCHASE,Web, $-   ,29180,0,0,0,0,0,0
35908,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
35909,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
35910,POR,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
35911,POR,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,0,0
35912,JPN,Limited,INITIAL_PURCHASE,Web, $38.34 ,91,0,0,0,0,0,0
35913,ESC,Limited,INITIAL_PURCHASE,Web, $10.63 ,731,0,1,1,1,10,0
35914,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
35915,TUR,Limited,RENEWAL,Web, $14.31 ,184,0,0,0,0,NULL,NULL
35916,TGL,Lifetime,INITIAL_PURCHASE,Web, $-   ,29232,0,1,1,1,0,0
35917,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
35918,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
35920,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,23,0
35921,ITA,Limited,INITIAL_PURCHASE,Web, $14.16 ,365,0,0,0,0,NULL,NULL
35922,ALL,Lifetime,INITIAL_PURCHASE,Web, $215.67 ,28778,0,0,0,0,4,0
35923,HEB,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
35924,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,1,1,1,NULL,NULL
35925,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,0,0,0,0,0
35926,DEU,Limited,RENEWAL,Web, $35.97 ,366,0,0,0,0,6,0
35927,SVE,Limited,INITIAL_PURCHASE,App, $-   ,181,0,0,0,0,NULL,NULL
35928,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,0,0,0,0,0
35929,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,0,0
35930,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,0,0,0,0,0
29505,ENG,Limited,RENEWAL,App, $-   ,368,1,1,1,1,4,0
35931,ALL,Lifetime,INITIAL_PURCHASE,Web, $210.94 ,28800,0,0,0,0,0,0
35932,ALL,Lifetime,INITIAL_PURCHASE,Web, $215.67 ,28778,0,0,0,0,3,0
35933,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,182,0,0,0,0,NULL,NULL
35934,JPN,Limited,INITIAL_PURCHASE,Web, $41.87 ,91,0,0,0,0,0,0
35935,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
35936,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,0,0,6,0
35937,JPN,Limited,INITIAL_PURCHASE,Web, $17.25 ,92,0,0,0,0,NULL,NULL
35938,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,1,1,0,0
35939,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,0,0,NULL,NULL
35940,DEU,Limited,INITIAL_PURCHASE,Web, $65.92 ,196,0,1,0,1,5,0
35941,ALL,Lifetime,INITIAL_PURCHASE,Web, $321.77 ,28773,0,1,1,1,2,1
35942,TGL,Lifetime,INITIAL_PURCHASE,App, $-   ,28887,0,0,0,0,NULL,NULL
35943,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,1,1,0,0
35944,JPN,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,1,0
35945,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,218,0,1,1,1,4,0
35947,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,29130,0,0,0,0,0,0
35948,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28769,0,0,0,0,0,0
35949,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28765,0,0,0,0,NULL,NULL
35950,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,0,0,0,0
35951,ALL,Lifetime,INITIAL_PURCHASE,Web, $207.96 ,28774,0,0,0,0,4,0
35952,ESP,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28776,0,0,0,0,0,0
35953,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
35954,CHI,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,2,0
35955,DEU,Limited,RENEWAL,Web, $13.82 ,243,0,0,0,0,NULL,NULL
35956,FRA,Lifetime,INITIAL_PURCHASE,Web, $-   ,29232,0,0,0,0,NULL,NULL
35957,ESP,Limited,INITIAL_PURCHASE,Web, $38.34 ,91,0,0,0,0,10,1
35958,SVE,Limited,INITIAL_PURCHASE,Web, $115.12 ,366,0,0,0,0,NULL,NULL
35959,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28799,0,0,0,0,21,0
35960,CHI,Lifetime,INITIAL_PURCHASE,App, $-   ,29180,0,0,0,0,41,12
35962,FRA,Limited,INITIAL_PURCHASE,Web, $37.77 ,92,0,0,0,0,2,0
35963,JPN,Limited,INITIAL_PURCHASE,Web, $55.58 ,92,0,0,0,0,NULL,NULL
35964,ITA,Limited,INITIAL_PURCHASE,Web, $13.94 ,366,0,1,0,1,NULL,NULL
35965,FRA,Limited,RENEWAL,Web, $99.00 ,472,0,0,0,0,105,13
35966,LAT,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,0,0
35967,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.64 ,28769,0,0,0,0,0,0
35968,EBR,Limited,INITIAL_PURCHASE,Web, $23.62 ,366,0,0,0,0,NULL,NULL
35969,DEU,Limited,INITIAL_PURCHASE,Web, $10.62 ,731,0,1,1,1,0,0
35970,DEU,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,NULL,NULL
35971,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,0,0,0,NULL,NULL
35972,ALL,Limited,RENEWAL,Web, $179.00 ,738,0,0,0,0,10,0
35973,FRA,Limited,INITIAL_PURCHASE,App, $-   ,290,0,0,0,0,0,0
35974,CHI,Limited,RENEWAL,Web, $35.97 ,183,0,0,0,0,6,1
35975,ESP,Limited,RENEWAL,Web, $119.00 ,548,0,1,1,1,5,0
35976,POR,Lifetime,INITIAL_PURCHASE,App, $-   ,28807,0,0,0,0,3,3
35977,HIN,Limited,RENEWAL,Web, $35.97 ,370,0,0,0,0,4,0
35978,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,0,0,0,2,0
35979,FRA,Limited,INITIAL_PURCHASE,Web, $14.40 ,365,0,0,0,0,NULL,NULL
35980,ITA,Limited,RENEWAL,App, $-   ,95,1,0,0,1,NULL,NULL
35981,KOR,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,1,0
35982,ITA,Limited,INITIAL_PURCHASE,Web, $18.00 ,92,0,0,0,0,NULL,NULL
35983,CHI,Limited,RENEWAL,Web, $79.00 ,183,0,0,0,0,NULL,NULL
35984,ESP,Limited,INITIAL_PURCHASE,Web, $95.88 ,366,0,1,1,1,NULL,NULL
35985,ESP,Limited,INITIAL_PURCHASE,App, $-   ,369,1,0,1,1,301,0
35986,ARA,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,0,0
35987,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28767,0,0,0,0,0,0
35988,FRA,Limited,INITIAL_PURCHASE,Web, $15.78 ,365,0,0,0,0,NULL,NULL
35989,ENG,Limited,RENEWAL,Web, $35.97 ,279,0,0,0,0,4,0
35990,FRA,Limited,INITIAL_PURCHASE,Web, $69.90 ,184,0,0,0,0,2,0
35991,ESP,Limited,RENEWAL,Web, $79.00 ,273,0,0,0,0,4,0
35992,POR,Limited,INITIAL_PURCHASE,Web, $71.94 ,182,0,0,0,0,NULL,NULL
35993,ESP,Limited,RENEWAL,App, $-   ,365,0,0,1,1,0,0
35994,CHI,Limited,RENEWAL,App, $-   ,368,1,0,1,1,NULL,NULL
35995,ESC,Limited,INITIAL_PURCHASE,Web, $23.39 ,366,0,0,0,0,NULL,NULL
35996,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,2,0
35997,ALL,Lifetime,INITIAL_PURCHASE,Web, $221.27 ,28781,0,0,0,0,2,0
35998,ESP,Limited,INITIAL_PURCHASE,Web, $38.98 ,90,0,0,0,0,0,0
35999,ESP,Lifetime,INITIAL_PURCHASE,App, $-   ,29099,0,0,0,0,NULL,NULL
36000,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
36001,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28782,0,0,0,0,1,1
36002,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,0,43,21
36003,LAT,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,1,1,1,0,0
36004,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
36005,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,3,1
36006,ESC,Limited,INITIAL_PURCHASE,Web, $9.88 ,731,0,0,0,0,NULL,NULL
36007,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,0,2,0
36008,CHI,Limited,RENEWAL,Web, $35.97 ,460,0,0,0,0,14,0
36009,POR,Limited,RENEWAL,Web, $79.00 ,275,0,0,0,0,0,0
36010,ITA,Limited,INITIAL_PURCHASE,Web, $10.86 ,731,0,0,0,0,3,0
36011,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
36012,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
36013,DEU,Limited,INITIAL_PURCHASE,Web, $62.02 ,184,0,0,0,0,NULL,NULL
36014,ESP,Limited,RENEWAL,App, $-   ,454,0,0,1,1,0,0
36015,JPN,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
36016,CHI,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,3,3
36017,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,1,0
36018,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,NULL,NULL
36019,ARA,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28894,0,0,0,0,2,0
36020,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,3,0
36021,ENG,Limited,RENEWAL,App, $-   ,182,0,0,0,0,NULL,NULL
36022,DEU,Limited,INITIAL_PURCHASE,Web, $15.97 ,66,0,0,0,0,NULL,NULL
36023,ENG,Limited,RENEWAL,Web, $19.99 ,97,0,0,0,0,3,0
36024,FRA,Lifetime,INITIAL_PURCHASE,App, $-   ,28765,0,0,0,0,1,0
36025,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,9,0
36026,ESP,Limited,INITIAL_PURCHASE,Web, $139.00 ,731,0,0,0,0,NULL,NULL
36027,EBR,Limited,RENEWAL,Web, $28.53 ,212,0,0,0,0,NULL,NULL
36028,FRA,Lifetime,INITIAL_PURCHASE,App, $-   ,29034,0,0,0,0,0,0
36029,FRA,Limited,RENEWAL,Web, $28.25 ,336,0,0,0,0,0,0
36030,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,NULL,NULL
36031,ENG,Limited,RENEWAL,App, $-   ,548,0,0,0,0,NULL,NULL
36032,RUS,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,0,NULL,NULL
36033,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28774,0,0,0,0,NULL,NULL
36034,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,6,0
36035,ENG,Limited,INITIAL_PURCHASE,Web, $70.29 ,183,0,0,0,0,NULL,NULL
36036,TGL,Limited,INITIAL_PURCHASE,Web, $101.44 ,366,0,0,0,0,1,0
36037,HEB,Limited,INITIAL_PURCHASE,Web, $43.31 ,91,0,0,0,0,2,0
36038,CHI,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
36039,HEB,Limited,INITIAL_PURCHASE,Web, $20.14 ,183,0,1,0,1,NULL,NULL
36040,ALL,Lifetime,INITIAL_PURCHASE,Web, $216.16 ,28782,0,0,0,0,0,0
36041,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28765,0,0,0,0,1,1
36042,JPN,Limited,RENEWAL,App, $-   ,122,0,0,0,0,NULL,NULL
36043,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28783,0,0,0,0,NULL,NULL
36044,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
36045,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28792,0,0,0,0,0,0
36046,URD,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,1,0,1,NULL,NULL
36047,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,1,0
36048,DEU,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
36049,ESP,Limited,RENEWAL,App, $-   ,548,0,0,1,1,0,0
36050,ESP,Limited,RENEWAL,App, $-   ,181,0,0,1,1,0,0
36051,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28788,0,1,1,1,149,60
